id,num_items,capacidad,num_variables_qubo,optimo,valor_total,peso,factible,coincide,ratio_optimo,brecha_optimo,exceso_peso,prob_optimo,ratio_optimo_medio,tiempo_total,t_solver,t_cuantico,t_clasico,pct_tiempo_solver_sobre_total,pct_tiempo_cuantico_sobre_solver,pct_tiempo_clasico_sobre_solver,tiempo_medio_iter,tiempo_por_eval,total_evals,num_factibles_qaoa,prob_optimo_muestras,prob_optimo_starts,tasa_factibilidad,ratio_medio_factibles,valor_medio_start,std_valor_start,tiempo_medio_start,total_muestras,starts,reads_por_start,muestras_esperadas,metodo,warmstart,epsilon_warmstart
5,3,5,6,22,22,5,True,True,1.0,0,0,N/A,N/A,0.01839420001488179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37,1.0,1.0,0.7518181818181818,22,0.0,0.0016075299994554372,100,10,10,100,sa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,N/A,N/A,0.01957639999454841,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19,1.0,0.98,0.5596546310832026,13,0.0,0.0016845100035425276,100,10,10,100,sa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,N/A,N/A,0.019032299984246492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,1.0,0.95,0.6868421052631579,8,0.0,0.0016737200028728693,100,10,10,100,sa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018538700009230524,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,0.9,0.95,0.632748538011696,8.7,0.9,0.0016276400012429804,100,10,10,100,sa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,N/A,N/A,0.021185100020375103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37,1.0,1.0,0.7333333333333333,6,0.0,0.0018634899926837534,100,10,10,100,sa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,N/A,N/A,0.018489999987650663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,1.0,0.95,0.6596491228070176,12,0.0,0.0016231399960815907,100,10,10,100,sa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,N/A,N/A,0.02104780002264306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34,1.0,0.98,0.7215743440233237,7,0.0,0.0018465900095179677,100,10,10,100,sa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,N/A,N/A,0.013937200012151152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.48,1.0,0.85,0.5647058823529412,6,0.0,0.001222460001008585,100,10,10,100,sa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,N/A,N/A,0.018637700006365776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,0.8,0.98,0.5989795918367347,9.8,0.4,0.0016365300107281655,100,10,10,100,sa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,N/A,N/A,0.016474900010507554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65,1.0,1.0,0.8233333333333334,6,0.0,0.0014518999960273504,100,10,10,100,sa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,N/A,N/A,0.018763899977784604,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47,1.0,1.0,0.65375,8,0.0,0.0016563499986659736,100,10,10,100,sa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,N/A,N/A,0.020747600006870925,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33,1.0,0.98,0.7077922077922078,11,0.0,0.0018191999930422752,100,10,10,100,sa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,1.0,1.0,189.05791090003913,189.05591340002138,178.8969444000977,10.158968999923673,0.9999894344541932,0.9462647382077469,0.05373526179225306,0.060593521640007385,0.07532108103586509,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
2,2,4,5,7,7,4,True,True,1.0,0,0,0.9,0.9571428571428571,453.66612990002614,453.66392680001445,444.19049650017405,9.473430299840402,0.9999951437855584,0.9791179555168456,0.020882044483154397,0.1453263962800149,0.18074260031873085,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
3,3,4,6,10,10,4,True,True,1.0,0,0,1.0,1.0,873.0133981000399,873.0110778998933,862.6584496015566,10.35262829833664,0.9999973423086613,0.988141469724255,0.011858530275744976,0.27729400503998625,0.3478131784461726,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,386.50754620000953,386.5052618000773,376.99100930040004,9.51425249967724,0.9999940896369173,0.9753838991599587,0.024616100840041236,0.12400035651992075,0.15398616007971205,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
5,3,5,6,22,22,5,True,True,1.0,0,0,0.9,0.9818181818181818,916.253373900021,916.25108310004,905.8601537992945,10.390929300745483,0.9999974998182313,0.988659299298628,0.011340700701372006,0.2910584611599799,0.3650402721514103,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
6,3,5,6,13,13,5,True,True,1.0,0,0,0.9,0.9692307692307693,972.926767099998,972.9242384999525,962.5087654997478,10.415473000204656,0.9999974010376412,0.9892946720946503,0.010705327905349709,0.3109168868399691,0.3876192185258775,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
7,3,4,6,8,8,3,True,True,1.0,0,0,0.8,0.975,905.2500484000193,905.2476880999166,894.7932186003891,10.454469499527477,0.9999973926539889,0.9884512607577369,0.011548739242263125,0.28888343988000414,0.3606564494421978,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
10,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9333333333333332,950.0240959000075,950.0217575998977,939.614986101049,10.406771498848684,0.9999975386938922,0.9890457545676217,0.010954245432378301,0.30431657051995864,0.37849472414338553,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1678.5914142000256,1678.5889451999683,1666.7968268989935,11.792118300974835,0.9999985291238616,0.9929749815553741,0.007025018444625854,0.5347816297200043,0.6687605359362423,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
12,3,7,6,12,12,7,True,True,1.0,0,0,0.7,0.9500000000000002,972.5489956000238,972.54662619991,962.3175717999693,10.229054399940651,0.999997563721597,0.9894821964064496,0.010517803593550317,0.3089087158799637,0.3874687753784502,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
13,4,5,7,7,7,5,True,True,1.0,0,0,1.0,1.0,1813.0373045000015,1813.0348643999896,1801.3860257004271,11.648838699562475,0.9999986541368974,0.9935749505272655,0.006425049472734531,0.5739417986400658,0.7223246471713106,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
14,2,3,4,6,6,3,True,True,1.0,0,0,0.9,0.9,225.69437859999016,225.69225839996943,215.45645050058374,10.23580789938569,0.9999906058802445,0.9546470580251544,0.04535294197484568,0.07227620616001076,0.08991723442229858,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
15,3,5,6,10,10,5,True,True,1.0,0,0,0.9,0.99,961.6566217000363,961.6543115999084,951.2099038006272,10.44440779928118,0.9999975977910661,0.9891391244511712,0.01086087554882874,0.30641719436002895,0.38312920780872844,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,393.4355079999659,393.43331159983063,384.02100009977585,9.412311500054784,0.9999944173820343,0.9760764754215112,0.023923524578488783,0.12600013360006268,0.15674633928280104,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
19,3,5,6,8,8,5,True,True,1.0,0,0,0.9,0.9625,958.1620974999969,958.1597366000642,947.6881096992875,10.471626900776755,0.9999975360119766,0.9890711052648337,0.010928894735166284,0.30548550784001127,0.3817369468526152,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
20,4,6,7,11,11,6,True,True,1.0,0,0,0.8,0.9636363636363635,1920.8446948000346,1920.8422110000974,1909.1096647009254,11.7325462991721,0.9999987069230823,0.9938919780958668,0.006108021904133126,0.6158361236799741,0.7652757812749392,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
1,2,3,4,5,5,3,True,True,1.0,0,0,1.0,1.0,222.83366939995904,222.83160699997097,212.68591149995336,10.14569550001761,0.9999907446662185,0.9544692261721249,0.045530773827875015,0.07121766980004031,0.08877753266931114,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,1.0,1.0,500.60078360000625,500.59858700010227,491.32985920010833,9.26872779999394,0.9999956120725817,0.9814847104232997,0.018515289576700397,0.15980537876000162,0.19944166812753078,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,0.8,0.96,1003.3000225000433,1003.2976079999935,993.1430674998555,10.154540500137955,0.999997593441647,0.9898788351340931,0.010121164865906888,0.32096467540001034,0.3997201625497982,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,440.295258499973,440.2929876000853,430.8648308001575,9.42815679992782,0.9999948423249085,0.9785866296637653,0.0214133703362347,0.1409659327200148,0.17541553290840053,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,0.9,0.9818181818181818,1052.1157089000335,1052.1133583001792,1041.838279299438,10.275079000741243,0.9999977658352267,0.9902338669881143,0.009766133011885638,0.33706571423995774,0.41916866864548974,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,0.6,0.876923076923077,1077.8802897999994,1077.8779089001473,1067.6712756995694,10.206633200577926,0.9999977911277582,0.9905308076951009,0.009469192304899024,0.3442063512800494,0.42943342984069616,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,0.9,0.9875,1027.7017406999948,1027.699343699962,1017.5412599002011,10.158083799760789,0.9999976676111969,0.9901157046931749,0.009884295306825119,0.3293241805200465,0.40944196960157847,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,1.0,1.0,1043.047821199987,1043.0453093000106,1032.8364615004975,10.208847799513023,0.999997591769116,0.9902124598917336,0.009787540108266437,0.3334097028799588,0.41555590011952614,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,0.9,0.9833333333333334,1994.3854529000237,1994.3829371000174,1982.8817369004246,11.501200199592859,0.9999987385587863,0.9942332036713488,0.00576679632865114,0.6378062377999769,0.7945748753386523,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,0.8,0.9416666666666668,1119.873266300012,1119.870786299929,1109.7820009996067,10.088785300322343,0.9999977854636256,0.990991116632611,0.009008883367389064,0.3587998037999729,0.4461636598804498,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,1.0,1.0,2159.798985600006,2159.7962980000884,2148.224062698602,11.572235301486216,0.9999987556249746,0.994641978360551,0.005358021639448955,0.68957965471996,0.8604766127490392,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,0.9,0.9,262.5904398999992,262.58828789996915,252.42965800024103,10.158629899728112,0.9999918047281887,0.9613134691536663,0.03868653084633371,0.0842454926399514,0.10461684776891202,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,0.9,0.99,1041.7135795999784,1041.711173500109,1031.6067229995388,10.104450500570238,0.9999976902481483,0.9903001419610201,0.009699858038979919,0.32985293895998036,0.415024371912394,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,442.02864630002296,442.0263229997945,432.6372729000286,9.389050099765882,0.9999947440052859,0.9787590701928169,0.021240929807183104,0.14083287224005908,0.1761061047807946,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,1.0,1.0,1067.0943051999784,1067.0918950000196,1057.0104372001952,10.08145779982442,0.9999977413430593,0.9905523996133208,0.009447600386679196,0.3401973708000034,0.4251362131474182,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,0.9,0.990909090909091,2135.8224079000065,2135.8198345001438,2124.2264355997904,11.59339890035335,0.9999987951246072,0.9945719209490034,0.005428079050996644,0.6783281651599798,0.850924236852647,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,N/A,N/A,0.01538200001232326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.5,1.0,1.0,0.728,5,0.0,0.0013280199957080186,100,10,10,100,sa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,N/A,N/A,0.016590300016105175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,1.0,0.5485714285714286,7,0.0,0.0014388899900950492,100,10,10,100,sa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,N/A,N/A,0.018693100020755082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,0.99,0.6909090909090909,10,0.0,0.001632689987309277,100,10,10,100,sa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,N/A,N/A,0.016433399985544384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.63,1.0,1.0,0.852,5,0.0,0.0014394799945876002,100,10,10,100,sa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,N/A,N/A,0.018288600025698543,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21,0.8,1.0,0.6536363636363637,21.2,1.6,0.0016008600068744272,100,10,10,100,sa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,N/A,N/A,0.019218600005842745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,0.9,0.98,0.6334379905808477,12.6,1.2,0.0016703899949789048,100,10,10,100,sa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,N/A,N/A,0.018962800037115812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,1.0,0.91,0.7266483516483516,8,0.0,0.0016664999944623559,100,10,10,100,sa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.01833029999397695,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,1.0,1.0,0.5966666666666667,9,0.0,0.0016069600125774742,100,10,10,100,sa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,N/A,N/A,0.020798199984710664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,1.0,1.0,0.69,6,0.0,0.0018244899925775825,100,10,10,100,sa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,N/A,N/A,0.01789489999646321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0.8,0.93,0.6290322580645161,11.6,0.8,0.0015656100062187762,100,10,10,100,sa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,N/A,N/A,0.02016759995603934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37,1.0,1.0,0.72,7,0.0,0.0017687299929093569,100,10,10,100,sa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,N/A,N/A,0.013881799997761846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41,1.0,0.82,0.5,6,0.0,0.001219799992395565,100,10,10,100,sa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,N/A,N/A,0.018466400040779263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,1.0,0.99,0.6454545454545455,10,0.0,0.0016244500002358109,100,10,10,100,sa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,N/A,N/A,0.016502799990121275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.69,1.0,0.99,0.8451178451178452,6,0.0,0.001447990001179278,100,10,10,100,sa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,N/A,N/A,0.018676800013054162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.48,1.0,1.0,0.64375,8,0.0,0.001642649999121204,100,10,10,100,sa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,N/A,N/A,0.02050230000168085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,0.9,1.0,0.6481818181818182,10.9,0.3,0.0017958899901714177,100,10,10,100,sa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,1.0,1.0,183.8263723999844,183.82434719998855,172.7546563007054,11.06969089928316,0.9999889830824087,0.9397811494075914,0.060218850592408626,0.0585578540000366,0.07323679171314285,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
2,2,4,5,7,7,4,True,True,1.0,0,0,0.8,0.9142857142857143,439.44505129999015,439.44285499997204,430.04634109989274,9.396513900079299,0.99999500210547,0.9786172108769867,0.02138278912301327,0.1397849939200096,0.17507683466134344,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
3,3,4,6,10,10,4,True,True,1.0,0,0,0.6,0.9199999999999999,909.7649605000042,909.7626091000857,899.3725516000995,10.390057499986142,0.9999974153764757,0.988579375107245,0.011420624892754964,0.292487894519954,0.36245522274903813,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,382.6830345999915,382.68078439997043,373.06706090044463,9.613723499525804,0.999994119937866,0.9748779560107786,0.02512204398922139,0.12232108460001181,0.15246246390437068,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
5,3,5,6,22,22,5,True,True,1.0,0,0,0.8,0.9545454545454547,923.5878522000276,923.5855267998413,913.3454196997336,10.240107100107707,0.9999974822100781,0.988912659626024,0.011087340373975928,0.2938570873199729,0.36796236127483717,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
6,3,5,6,13,13,5,True,True,1.0,0,0,0.8,0.9384615384615385,987.4304304000107,987.428021400061,977.1564426989062,10.271578701154795,0.999997560334505,0.9895976430903887,0.010402356909611356,0.3165203715200536,0.3933976180876737,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
7,3,4,6,8,8,3,True,True,1.0,0,0,0.6,0.95,889.6415095000411,889.6391608999693,879.2081650015898,10.430995898379479,0.9999973600601515,0.988275026148998,0.011724973851001975,0.28308851735994683,0.3544379127091511,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
10,3,5,6,9,9,5,True,True,1.0,0,0,1.0,1.0,936.5056211000192,936.5032629000489,926.2177321985364,10.28553070151247,0.9999974819158399,0.9890170903733304,0.010982909626669635,0.29914279239999597,0.37310886968129436,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1646.4445759000373,1646.4415384001913,1634.0393758002901,12.402162599901203,0.999998155115641,0.9924672924542756,0.007532707545724395,0.5224559929599986,0.6559528041435025,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
12,3,7,6,12,12,7,True,True,1.0,0,0,0.8,0.9666666666666666,996.6725637000054,996.6701594002079,986.4362613003468,10.233898099861108,0.9999975876733392,0.9897319107998379,0.010268089200162095,0.31862191631998865,0.3970797447809593,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
13,4,5,7,7,7,5,True,True,1.0,0,0,1.0,1.0,1903.8818515000166,1903.8793586999527,1891.5812268001027,12.298131899849977,0.9999986906750217,0.9935404878236362,0.006459512176363764,0.6108472791200038,0.7585176727888258,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
14,2,3,4,6,6,3,True,True,1.0,0,0,0.8,0.8,225.8986252999748,225.8964493998792,214.88315500033787,11.013294399541337,0.9999903678028464,0.9512462704535664,0.048753729546433616,0.0723081661199918,0.08999858541827857,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
15,3,5,6,10,10,5,True,True,1.0,0,0,0.8,0.9800000000000001,972.5666854999727,972.5643214000156,962.2203433001414,10.34397809987422,0.9999975692155691,0.9893642221164519,0.010635777883548067,0.31111805975998286,0.38747582525897034,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,384.32045930001186,384.3182260999456,374.7952663998585,9.522959700087085,0.9999941892240909,0.9752211603474394,0.024778839652560607,0.12222536332004239,0.1531148311155162,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
19,3,5,6,8,8,5,True,True,1.0,0,0,0.9,0.9375,971.206553099968,971.2041495000594,960.8390582008869,10.36509129917249,0.9999975251403516,0.9893275875061818,0.010672412493818176,0.3105256113199983,0.38693392410360933,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
20,4,6,7,11,11,6,True,True,1.0,0,0,0.9,0.990909090909091,1934.3494936000207,1934.3469212999917,1921.8972074002377,12.449713899753988,0.9999986701989286,0.9935638670795479,0.006436132920452071,0.6209928450399544,0.7706561439442198,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
1,2,3,4,5,5,3,True,True,1.0,0,0,1.0,1.0,222.95744579995517,222.95543810003437,212.5767510003061,10.378687099728268,0.9999909951429808,0.9534495000966443,0.046550499903355656,0.07122511220003944,0.088826867768938,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,0.7,0.8142857142857143,505.78553180000745,505.7832161001279,496.24818950140616,9.535026598721743,0.9999954215774594,0.9811479972146128,0.01885200278538727,0.16178514439999125,0.20150725741040953,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,0.7,0.9199999999999999,995.7217065999866,995.7193424001453,985.4840699004126,10.235272499732673,0.9999976256419583,0.9897207254455247,0.010279274554475281,0.31790715743992476,0.3967009332271495,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,425.77808640000876,425.77579260000493,416.31587540067267,9.459917199332267,0.9999946126865682,0.9777819280387803,0.022218071961219707,0.13515658339997755,0.16963178988048006,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,0.9,0.9727272727272727,1048.405138400034,1048.4028016001103,1038.2360565994168,10.166745000693481,0.9999977710907375,0.9903026346503685,0.009697365349631485,0.3351787393599749,0.41769035920323117,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,0.7,0.8692307692307691,1093.1691239000065,1093.1667045000358,1083.058307099971,10.10839740006486,0.9999977868017694,0.9907531053054822,0.009246894694517773,0.3498408497199649,0.43552458346614975,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,0.9,0.9875,1030.6577485000016,1030.655364499893,1020.5031369009521,10.152227598940954,0.9999976869139032,0.9901497358393248,0.009850264160675222,0.33035610140000937,0.4106196671314315,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,0.9,0.9666666666666666,1040.2412572000176,1040.238827900088,1030.0420991997817,10.196728700306267,0.9999976646764269,0.9901977041936704,0.009802295806329615,0.33177279212002175,0.4144377800398757,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
