id,num_items,capacidad,num_variables_qubo,optimo,metodo,valor_total,peso,factible,ratio_optimo,tiempo_total,prob_optimo_starts,prob_optimo_muestras,tasa_factibilidad,ratio_medio_factibles,starts,total_muestras,t_cuantico,t_clasico,tiempo_por_eval,total_evals,warmstart,epsilon_warmstart,sqa_beta,sqa_gamma,sqa_trotter,sqa_num_sweeps
204,2,4,5,6,qaoa,6,4,True,1.0,528.2732775999466,0.8,N/A,1.0,0.8,10,N/A,519.30985950178,8.961221698322333,0.21046632529886633,2510,N/A,N/A,N/A,N/A,N/A,N/A
301,3,5,6,9,qaoa,9,5,True,1.0,1008.7034202000359,0.7,N/A,1.0,0.9333333333333333,10,N/A,998.7833822986577,9.917654401506297,0.4018726460558206,2510,N/A,N/A,N/A,N/A,N/A,N/A
302,3,5,6,9,qaoa,9,5,True,1.0,996.078254199936,0.8,N/A,1.0,0.9777777777777779,10,N/A,985.9973345005419,10.078570499434136,0.3968426857768851,2510,N/A,N/A,N/A,N/A,N/A,N/A
303,3,5,6,11,qaoa,11,5,True,1.0,1028.7985409999965,1.0,N/A,1.0,1.0,10,N/A,1018.9803741994547,9.8158131003147,0.40987865868515233,2510,N/A,N/A,N/A,N/A,N/A,N/A
304,3,4,6,7,qaoa,7,4,True,1.0,927.512495999923,0.9,N/A,1.0,0.9857142857142858,10,N/A,917.4727355990326,10.037401800625958,0.3695256317528781,2510,N/A,N/A,N/A,N/A,N/A,N/A
401,4,9,8,21,qaoa,21,9,True,1.0,5743.703771299915,0.7,N/A,1.0,0.9571428571428571,10,N/A,5729.359100803034,14.341915596858598,2.288326777490014,2510,N/A,N/A,N/A,N/A,N/A,N/A
402,4,8,8,21,qaoa,21,8,True,1.0,5889.192349300021,0.7,N/A,1.0,0.9238095238095237,10,N/A,5874.697533999453,14.491988600348122,2.34629030015929,2510,N/A,N/A,N/A,N/A,N/A,N/A
403,4,7,7,20,qaoa,20,7,True,1.0,2288.2175090000965,0.6,N/A,1.0,0.9249999999999998,10,N/A,2276.5365178983193,11.678389101522043,0.9116391807170288,2510,N/A,N/A,N/A,N/A,N/A,N/A
404,4,8,8,21,qaoa,21,8,True,1.0,5707.343494400033,0.4,N/A,1.0,0.8761904761904761,10,N/A,5692.933247398469,14.407480301568285,2.2738406056175062,2510,N/A,N/A,N/A,N/A,N/A,N/A
201,2,5,5,9,sa,9,5,True,1.0,0.01744859991595149,1.0,0.38,1.0,0.6077777777777778,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
202,2,6,5,11,sa,11,6,True,1.0,0.016063300077803433,1.0,0.55,1.0,0.7254545454545455,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
203,2,5,5,8,sa,8,5,True,1.0,0.015939899953082204,0.9,0.44,1.0,0.54875,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
204,2,4,5,6,sa,6,4,True,1.0,0.015800799941644073,1.0,0.52,0.97,0.5360824742268041,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301,3,5,6,9,sa,9,5,True,1.0,0.018266199971549213,0.8,0.19,1.0,0.5655555555555556,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
302,3,5,6,9,sa,9,5,True,1.0,0.018885000026784837,1.0,0.25,1.0,0.7355555555555555,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
303,3,5,6,11,sa,11,5,True,1.0,0.019321099971421063,0.9,0.31,1.0,0.6345454545454545,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
304,3,4,6,7,sa,7,4,True,1.0,0.018058199901133776,1.0,0.3,1.0,0.7557142857142857,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
401,4,9,8,21,sa,21,9,True,1.0,0.022922499920241535,0.7,0.15,0.99,0.5868205868205868,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
402,4,8,8,21,sa,21,8,True,1.0,0.02298590005375445,0.5,0.07,0.99,0.6060606060606061,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
403,4,7,7,20,sa,20,7,True,1.0,0.021312199998646975,1.0,0.25,1.0,0.717,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
404,4,8,8,21,sa,21,8,True,1.0,0.023061000043526292,0.6,0.09,0.99,0.5699855699855699,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
201,2,5,5,9,qaoa_warmstart,9,5,True,1.0,443.80318789999,0.6,N/A,1.0,0.7666666666666666,10,N/A,434.3508709036978,9.45018149621319,0.1768129566135219,2510,True,0.25,N/A,N/A,N/A,N/A
202,2,6,5,11,qaoa_warmstart,11,6,True,1.0,390.61673590005375,0.9,N/A,1.0,0.9636363636363636,10,N/A,381.55655299895443,9.058024600963108,0.1556230672907856,2510,True,0.25,N/A,N/A,N/A,N/A
203,2,5,5,8,qaoa_warmstart,8,5,True,1.0,418.02891539991833,0.8,N/A,1.0,0.8375,10,N/A,408.8134057983989,9.213373001781292,0.16654434486063183,2510,True,0.25,N/A,N/A,N/A,N/A
204,2,4,5,6,qaoa_warmstart,6,4,True,1.0,477.8416174000595,1.0,N/A,1.0,1.0,10,N/A,468.69143729878124,9.148020401131362,0.19037404996013654,2510,True,0.25,N/A,N/A,N/A,N/A
301,3,5,6,9,qaoa_warmstart,9,5,True,1.0,910.7470307999756,0.4,N/A,1.0,0.9,10,N/A,901.0225009941496,9.722195405745879,0.3628462729880037,2510,True,0.25,N/A,N/A,N/A,N/A
302,3,5,6,9,qaoa_warmstart,9,5,True,1.0,861.3663374999305,0.9,N/A,1.0,0.9888888888888889,10,N/A,851.6813817991642,9.682428500731476,0.34317256043821875,2510,True,0.25,N/A,N/A,N/A,N/A
303,3,5,6,11,qaoa_warmstart,11,5,True,1.0,939.2829014000017,0.9,N/A,1.0,0.9363636363636363,10,N/A,929.6534684005892,9.62712069938425,0.37421506418326156,2510,True,0.25,N/A,N/A,N/A,N/A
304,3,4,6,7,qaoa_warmstart,7,4,True,1.0,824.371165700024,0.7,N/A,1.0,0.9571428571428573,10,N/A,814.6626601997996,9.706179200205952,0.3284335094820838,2510,True,0.25,N/A,N/A,N/A,N/A
401,4,9,8,21,qaoa_warmstart,21,9,True,1.0,4557.771967799985,1.0,N/A,1.0,1.0,10,N/A,4544.26351509802,13.505740701686591,1.815843999362458,2510,True,0.25,N/A,N/A,N/A,N/A
402,4,8,8,21,qaoa_warmstart,21,8,True,1.0,4706.25998219999,0.3,N/A,1.0,0.9,10,N/A,4692.686659399886,13.57065209990833,1.8750025761353624,2510,True,0.25,N/A,N/A,N/A,N/A
403,4,7,7,20,qaoa_warmstart,20,7,True,1.0,1935.8197640000144,0.8,N/A,1.0,0.9650000000000001,10,N/A,1924.2538095021155,11.563425397849642,0.7712416515537663,2510,True,0.25,N/A,N/A,N/A,N/A
404,4,8,8,21,qaoa_warmstart,21,8,True,1.0,4421.201168900006,0.6,N/A,1.0,0.9238095238095239,10,N/A,4407.643194699893,13.555227099801414,1.7614333229879682,2510,True,0.25,N/A,N/A,N/A,N/A
201,2,5,5,9,qaoa,9,5,True,1.0,512.5629112999886,0.9,N/A,1.0,0.9555555555555555,10,N/A,503.06828289991245,9.492469299817458,0.2042072425098752,2510,N/A,N/A,N/A,N/A,N/A,N/A
202,2,6,5,11,qaoa,11,6,True,1.0,441.5412609000923,0.9,N/A,1.0,0.9636363636363636,10,N/A,432.25614129845053,9.282903401763178,0.17591176426299732,2510,N/A,N/A,N/A,N/A,N/A,N/A
203,2,5,5,8,qaoa,8,5,True,1.0,478.31994110008236,1.0,N/A,1.0,1.0,10,N/A,468.94267820345704,9.375037396675907,0.19056454752993945,2510,N/A,N/A,N/A,N/A,N/A,N/A
204,2,4,5,6,qaoa,6,4,True,1.0,547.7422003999818,1.0,N/A,1.0,1.0,10,N/A,538.3410727999872,9.398832299746573,0.2182228440238419,2510,N/A,N/A,N/A,N/A,N/A,N/A
301,3,5,6,9,qaoa,9,5,True,1.0,1001.087253900012,0.9,N/A,1.0,0.9888888888888889,10,N/A,991.0594739996595,10.025338900159113,0.3988383310358133,2510,N/A,N/A,N/A,N/A,N/A,N/A
302,3,5,6,9,qaoa,9,5,True,1.0,958.6195409999928,0.9,N/A,1.0,0.9888888888888889,10,N/A,948.5493147993693,10.067821600474417,0.3819188814341699,2510,N/A,N/A,N/A,N/A,N/A,N/A
303,3,5,6,11,qaoa,11,5,True,1.0,1022.7338811999653,0.9,N/A,1.0,0.990909090909091,10,N/A,1012.6690443999832,10.062258100137115,0.407462343545881,2510,N/A,N/A,N/A,N/A,N/A,N/A
304,3,4,6,7,qaoa,7,4,True,1.0,965.6927312999032,0.8,N/A,1.0,0.9714285714285715,10,N/A,955.5130824997323,10.177178400452249,0.3847368208765687,2510,N/A,N/A,N/A,N/A,N/A,N/A
401,4,9,8,21,qaoa,21,9,True,1.0,5956.839184099925,0.6,N/A,1.0,0.9238095238095239,10,N/A,5942.453111398732,14.383222501142882,2.373241193545797,2510,N/A,N/A,N/A,N/A,N/A,N/A
402,4,8,8,21,qaoa,21,8,True,1.0,5922.870081199915,0.5,N/A,1.0,0.9428571428571428,10,N/A,5908.405818901258,14.46141699864529,2.3597076473704752,2510,N/A,N/A,N/A,N/A,N/A,N/A
403,4,7,7,20,qaoa,20,7,True,1.0,2287.3524475999875,0.8,N/A,1.0,0.97,10,N/A,2275.701476199669,11.648360600345768,0.911294478486038,2510,N/A,N/A,N/A,N/A,N/A,N/A
404,4,8,8,21,qaoa,21,8,True,1.0,5722.53740999999,0.6,N/A,1.0,0.9047619047619048,10,N/A,5708.155371901463,14.379256098414771,2.27989389302786,2510,N/A,N/A,N/A,N/A,N/A,N/A
201,2,5,5,9,sa,9,5,True,1.0,0.017609600094147027,1.0,0.26,1.0,0.5266666666666667,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
202,2,6,5,11,sa,11,6,True,1.0,0.016666999901644886,1.0,0.49,1.0,0.6954545454545454,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
203,2,5,5,8,sa,8,5,True,1.0,0.016673500067554414,1.0,0.46,1.0,0.55375,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
204,2,4,5,6,sa,6,4,True,1.0,0.01624099991749972,1.0,0.5,0.98,0.5102040816326531,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301,3,5,6,9,sa,9,5,True,1.0,0.018965199938975275,0.9,0.24,1.0,0.5877777777777777,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
302,3,5,6,9,sa,9,5,True,1.0,0.018627600045874715,1.0,0.24,1.0,0.6655555555555556,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
303,3,5,6,11,sa,11,5,True,1.0,0.020073599996976554,1.0,0.24,1.0,0.6454545454545454,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
304,3,4,6,7,sa,7,4,True,1.0,0.02044769993517548,1.0,0.26,1.0,0.7114285714285714,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
401,4,9,8,21,sa,21,9,True,1.0,0.024589399923570454,0.7,0.09,0.98,0.5699708454810496,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
402,4,8,8,21,sa,21,8,True,1.0,0.02359909994993359,0.7,0.11,0.97,0.6057928325969563,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
403,4,7,7,20,sa,20,7,True,1.0,0.021195500041358173,1.0,0.24,1.0,0.7265,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
404,4,8,8,21,sa,21,8,True,1.0,0.022817800054326653,0.9,0.11,0.97,0.6323024054982818,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
501,5,8,9,20,qaoa_warmstart,20,8,True,1.0,9818.302910999977,0.5,N/A,1.0,0.9099999999999999,10,N/A,9799.277494199225,19.022570100729354,3.9116730572510163,2510,True,0.25,N/A,N/A,N/A,N/A
502,5,9,9,23,qaoa_warmstart,23,9,True,1.0,9740.706397400005,0.3,N/A,1.0,0.9,10,N/A,9721.972945502028,18.730460697901435,3.8807578813943704,2510,True,0.25,N/A,N/A,N/A,N/A
503,5,10,9,25,qaoa_warmstart,25,10,True,1.0,9830.76778549992,0.3,N/A,1.0,0.908,10,N/A,9812.341356398654,18.42353710148018,3.9166390490438974,2510,True,0.25,N/A,N/A,N/A,N/A
504,5,10,9,27,qaoa_warmstart,27,10,True,1.0,9745.94287030003,0.4,N/A,1.0,0.9481481481481483,10,N/A,9727.419517502422,18.520353397587314,3.8828442971713275,2510,True,0.25,N/A,N/A,N/A,N/A
501,5,8,9,20,qaoa,20,8,True,1.0,17964.089572000084,0.5,N/A,1.0,0.945,10,N/A,17944.012728101923,20.073929698206484,7.157006362868534,2510,N/A,N/A,N/A,N/A,N/A,N/A
502,5,9,9,23,qaoa,23,9,True,1.0,17485.946977299987,0.4,N/A,1.0,0.8739130434782607,10,N/A,17466.07540620328,19.868453996721655,6.9665111190438145,2510,N/A,N/A,N/A,N/A,N/A,N/A
503,5,10,9,25,qaoa,25,10,True,1.0,18174.19736770005,0.3,N/A,1.0,0.9120000000000001,10,N/A,18154.09639189893,20.097834901185706,7.240714253545868,2510,N/A,N/A,N/A,N/A,N/A,N/A
504,5,10,9,27,qaoa,27,10,True,1.0,17858.293975299923,0.2,N/A,1.0,0.8814814814814813,10,N/A,17838.12377769733,20.167004302726127,7.1148565869322935,2510,N/A,N/A,N/A,N/A,N/A,N/A
501,5,8,9,20,sa,20,8,True,1.0,0.026759599917568266,0.9,0.18,1.0,0.626,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
502,5,9,9,23,sa,23,9,True,1.0,0.026083300006575882,0.4,0.07,0.99,0.6161616161616161,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
503,5,10,9,25,sa,25,10,True,1.0,0.02517659997101873,0.7,0.1,0.99,0.6553535353535354,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
504,5,10,9,27,sa,27,10,True,1.0,0.025985099957324564,0.4,0.07,0.99,0.668163112607557,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
501,5,8,9,20,qaoa_warmstart,20,8,True,1.0,9611.62353760004,0.5,N/A,1.0,0.9349999999999999,10,N/A,9593.654681799933,17.966074400232174,3.82933070414349,2510,True,0.25,N/A,N/A,N/A,N/A
502,5,9,9,23,qaoa_warmstart,23,9,True,1.0,9683.678506199969,0.7,N/A,1.0,0.9869565217391305,10,N/A,9665.78641809721,17.88926530268509,3.858037723864492,2510,True,0.25,N/A,N/A,N/A,N/A
503,5,10,9,25,qaoa_warmstart,25,10,True,1.0,9430.49903409998,0.3,N/A,1.0,0.8919999999999998,10,N/A,9411.700082599535,18.79590520041529,3.7571693316334396,2510,True,0.25,N/A,N/A,N/A,N/A
504,5,10,9,27,qaoa_warmstart,27,10,True,1.0,9313.078124499996,0.1,N/A,1.0,0.9333333333333332,10,N/A,9294.469504498877,18.6055064011598,3.710388072470131,2510,True,0.25,N/A,N/A,N/A,N/A
501,5,8,9,20,qaoa,20,8,True,1.0,18105.890161899966,0.3,N/A,1.0,0.85,10,N/A,18086.32346799865,19.563778901239857,7.213500597290797,2510,N/A,N/A,N/A,N/A,N/A,N/A
502,5,9,9,23,qaoa,23,9,True,1.0,17709.699751900043,0.4,N/A,1.0,0.8956521739130434,10,N/A,17690.279249800253,19.417443999554962,7.0556556659361975,2510,N/A,N/A,N/A,N/A,N/A,N/A
503,5,10,9,25,qaoa,25,10,True,1.0,17733.945362600032,0.3,N/A,1.0,0.884,10,N/A,17714.504726301064,19.43766219879035,7.065315213227048,2510,N/A,N/A,N/A,N/A,N/A,N/A
504,5,10,9,27,qaoa,27,10,True,1.0,17783.7190862,0.3,N/A,1.0,0.9111111111111112,10,N/A,17764.096184700495,19.619747799588367,7.085145368764968,2510,N/A,N/A,N/A,N/A,N/A,N/A
501,5,8,9,20,sa,20,8,True,1.0,0.02695929992478341,0.9,0.23,0.98,0.701530612244898,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
502,5,9,9,23,sa,23,9,True,1.0,0.02704089996404946,0.7,0.08,0.97,0.6077991931869117,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
503,5,10,9,25,sa,25,10,True,1.0,0.028398800059221685,0.4,0.06,1.0,0.6156,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
504,5,10,9,27,sa,27,10,True,1.0,0.025758399977348745,0.3,0.07,0.97,0.6345933562428407,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
501,5,8,9,20,qaoa_warmstart,20,8,True,1.0,9699.046307799988,0.4,N/A,1.0,0.9199999999999999,10,N/A,9680.841823499766,18.20168910000939,3.8641604901991315,2510,True,0.25,N/A,N/A,N/A,N/A
502,5,9,9,23,qaoa_warmstart,23,9,True,1.0,9625.934303899994,0.6,N/A,1.0,0.9347826086956521,10,N/A,9607.207215899834,18.724003699724562,3.8350320394819257,2510,True,0.25,N/A,N/A,N/A,N/A
503,5,10,9,25,qaoa_warmstart,25,10,True,1.0,9478.70970170002,0.3,N/A,1.0,0.9119999999999999,10,N/A,9459.834487499553,18.872241800650954,3.77637698254984,2510,True,0.25,N/A,N/A,N/A,N/A
504,5,10,9,27,qaoa_warmstart,27,10,True,1.0,9719.932378699887,0.3,N/A,1.0,0.9407407407407407,10,N/A,9701.624810898094,18.304614001885056,3.8724813694422378,2510,True,0.25,N/A,N/A,N/A,N/A
501,5,8,9,20,qaoa,20,8,True,1.0,17347.425375799998,0.4,N/A,1.0,0.9400000000000001,10,N/A,17327.595333198668,19.82713160093408,6.911323418724954,2510,N/A,N/A,N/A,N/A,N/A,N/A
502,5,9,9,23,qaoa,23,9,True,1.0,17885.167254299973,0.3,N/A,1.0,0.9217391304347826,10,N/A,17865.658601699746,19.505661600269377,7.125563037251002,2510,N/A,N/A,N/A,N/A,N/A,N/A
503,5,10,9,25,qaoa,25,10,True,1.0,17582.902524899924,0.5,N/A,1.0,0.9360000000000002,10,N/A,17563.018186799018,19.881124801235273,7.005138671792954,2510,N/A,N/A,N/A,N/A,N/A,N/A
504,5,10,9,27,qaoa,27,10,True,1.0,17902.293061300064,0.3,N/A,1.0,0.9037037037037037,10,N/A,17882.472554001026,19.817419999279082,7.132386022071824,2510,N/A,N/A,N/A,N/A,N/A,N/A
501,5,8,9,20,sa,20,8,True,1.0,0.027001700014807284,0.9,0.23,0.99,0.694949494949495,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
502,5,9,9,23,sa,23,9,True,1.0,0.025836899993009865,0.5,0.09,0.97,0.6418646346929628,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
503,5,10,9,25,sa,25,10,True,1.0,0.025728799984790385,0.3,0.03,0.98,0.6097959183673469,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
504,5,10,9,27,sa,27,10,True,1.0,0.02499609999358654,0.4,0.05,0.99,0.6019453797231575,10,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
501,5,8,9,20,qaoa_warmstart,20,8,True,1.0,9543.372843699995,0.5,N/A,1.0,0.945,10,N/A,9525.515802099253,17.854320700629614,3.8021392281672757,2510,True,0.25,N/A,N/A,N/A,N/A
502,5,9,9,23,qaoa_warmstart,23,9,True,1.0,9537.976079500047,0.3,N/A,1.0,0.9,10,N/A,9519.691005499102,18.282067600870505,3.799988978525876,2510,True,0.25,N/A,N/A,N/A,N/A
503,5,10,9,25,qaoa_warmstart,25,10,True,1.0,9550.137684400077,0.1,N/A,1.0,0.868,10,N/A,9531.943290802417,18.191477197455242,3.8048342410756084,2510,True,0.25,N/A,N/A,N/A,N/A
504,5,10,9,27,qaoa_warmstart,27,10,True,1.0,9497.520131899975,0.4,N/A,1.0,0.9111111111111111,10,N/A,9478.778460398782,18.738648901693523,3.7838710567332337,2510,True,0.25,N/A,N/A,N/A,N/A
201,2,5,5,9,sqa,9,5,True,1.0,0.29187939991243184,0.5,0.5,1.0,0.7222222222222222,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
202,2,6,5,11,sqa,11,6,True,1.0,0.3322986999992281,1.0,1.0,1.0,1.0,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
203,2,5,5,8,sqa,8,5,True,1.0,0.2670229999348521,0.5,0.5,1.0,0.6125,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
204,2,4,5,6,sqa,6,4,True,1.0,0.30351799994241446,0.8,0.8,1.0,0.8,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
301,3,5,6,9,sqa,9,5,True,1.0,0.2725452999584377,0.2,0.2,1.0,0.7666666666666666,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
302,3,5,6,9,sqa,9,5,True,1.0,0.28393230005167425,0.5,0.5,1.0,0.9111111111111111,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
303,3,5,6,11,sqa,11,5,True,1.0,0.28118609997909516,0.7,0.7,1.0,0.9454545454545454,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
304,3,4,6,7,sqa,7,4,True,1.0,0.28774510009679943,0.7,0.7,1.0,0.9571428571428571,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
401,4,9,8,21,sqa,21,9,True,1.0,0.3327956999419257,0.2,0.2,1.0,0.780952380952381,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
402,4,8,8,21,sqa,21,8,True,1.0,0.2924639000557363,0.3,0.3,1.0,0.7761904761904762,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
403,4,7,7,20,sqa,20,7,True,1.0,0.3017989000072703,0.8,0.8,1.0,0.97,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
404,4,8,8,21,sqa,21,8,True,1.0,0.3090602000011131,0.4,0.4,1.0,0.8476190476190476,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
501,5,8,9,20,sqa,20,8,True,1.0,0.31331929995212704,0.4,0.4,1.0,0.9,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
502,5,9,9,23,sqa,23,9,True,1.0,0.32544589997269213,0.4,0.4,1.0,0.8956521739130435,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
503,5,10,9,25,sqa,25,10,True,1.0,0.31845529994461685,0.4,0.4,1.0,0.836,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
504,5,10,9,27,sqa,27,10,True,1.0,0.3193928999826312,0.2,0.2,1.0,0.7703703703703704,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
201,2,5,5,9,sqa,9,5,True,1.0,0.29221740004140884,0.5,0.5,1.0,0.7222222222222222,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
202,2,6,5,11,sqa,11,6,True,1.0,0.27624649996869266,1.0,1.0,1.0,1.0,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
203,2,5,5,8,sqa,8,5,True,1.0,0.26768609997816384,0.5,0.5,1.0,0.6125,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
204,2,4,5,6,sqa,6,4,True,1.0,0.29861109994817525,0.8,0.8,1.0,0.8,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
301,3,5,6,9,sqa,9,5,True,1.0,0.2857958000386134,0.2,0.2,1.0,0.7666666666666666,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
302,3,5,6,9,sqa,9,5,True,1.0,0.2787733000004664,0.5,0.5,1.0,0.9111111111111111,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
303,3,5,6,11,sqa,11,5,True,1.0,0.28654100000858307,0.7,0.7,1.0,0.9454545454545454,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
304,3,4,6,7,sqa,7,4,True,1.0,0.27894040010869503,0.7,0.7,1.0,0.9571428571428571,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
401,4,9,8,21,sqa,21,9,True,1.0,0.31066839990671724,0.2,0.2,1.0,0.780952380952381,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
402,4,8,8,21,sqa,21,8,True,1.0,0.3042092000832781,0.3,0.3,1.0,0.7761904761904762,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
403,4,7,7,20,sqa,20,7,True,1.0,0.2828828999772668,0.8,0.8,1.0,0.97,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
404,4,8,8,21,sqa,21,8,True,1.0,0.3114593999926001,0.4,0.4,1.0,0.8476190476190476,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
501,5,8,9,20,sqa,20,8,True,1.0,0.3092707000905648,0.4,0.4,1.0,0.9,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
502,5,9,9,23,sqa,23,9,True,1.0,0.3198227999964729,0.4,0.4,1.0,0.8956521739130435,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
503,5,10,9,25,sqa,25,10,True,1.0,0.32180649996735156,0.4,0.4,1.0,0.836,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
504,5,10,9,27,sqa,27,10,True,1.0,0.3161058999830857,0.2,0.2,1.0,0.7703703703703704,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
201,2,5,5,9,sqa,9,5,True,1.0,0.28882290003821254,0.5,0.5,1.0,0.7222222222222222,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
202,2,6,5,11,sqa,11,6,True,1.0,0.28059089998714626,1.0,1.0,1.0,1.0,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
203,2,5,5,8,sqa,8,5,True,1.0,0.26659169991035014,0.5,0.5,1.0,0.6125,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
204,2,4,5,6,sqa,6,4,True,1.0,0.2676203000592068,0.8,0.8,1.0,0.8,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
301,3,5,6,9,sqa,9,5,True,1.0,0.28288790001533926,0.2,0.2,1.0,0.7666666666666666,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
302,3,5,6,9,sqa,9,5,True,1.0,0.27683029999025166,0.5,0.5,1.0,0.9111111111111111,10,100,N/A,N/A,N/A,N/A,N/A,N/A,10,1.0,10,1000
