id,num_items,capacidad,num_variables_qubo,optimo,valor_total,peso,factible,coincide,ratio_optimo,brecha_optimo,exceso_peso,prob_optimo,ratio_optimo_medio,tiempo_total,t_solver,t_cuantico,t_clasico,pct_tiempo_solver_sobre_total,pct_tiempo_cuantico_sobre_solver,pct_tiempo_clasico_sobre_solver,tiempo_medio_iter,tiempo_por_eval,total_evals,num_factibles_qaoa,prob_optimo_muestras,prob_optimo_starts,tasa_factibilidad,ratio_medio_factibles,valor_medio_start,std_valor_start,tiempo_medio_start,total_muestras,starts,reads_por_start,muestras_esperadas,metodo,warmstart,epsilon_warmstart
402,4,8,8,21,21,8,True,True,1.0,0,0,0.3,0.9,4706.25998219999,4706.257311499794,4692.686659399886,13.57065209990833,0.9999994325217463,0.9971164661849771,0.0028835338150228814,1.5132475400799885,1.8750025761353624,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
403,4,7,7,20,20,7,True,True,1.0,0,0,0.8,0.9650000000000001,1935.8197640000144,1935.8172348999651,1924.2538095021155,11.563425397849642,0.9999986935250397,0.9940265923924129,0.005973407607587082,0.6155709358399734,0.7712416515537663,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
404,4,8,8,21,21,8,True,True,1.0,0,0,0.6,0.9238095238095239,4421.201168900006,4421.198421799694,4407.643194699893,13.555227099801414,0.9999993786529481,0.9969340378316964,0.003065962168303593,1.4110671160399448,1.7614333229879682,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
201,2,5,5,9,9,5,True,True,1.0,0,0,0.9,0.9555555555555555,512.5629112999886,512.5607521997299,503.06828289991245,9.492469299817458,0.9999957876385296,0.9814803040242954,0.018519695975704596,0.16015230919998139,0.2042072425098752,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
202,2,6,5,11,11,6,True,True,1.0,0,0,0.9,0.9636363636363636,441.5412609000923,441.5390447002137,432.25614129845053,9.282903401763178,0.9999949807638043,0.9789760305160196,0.021023969483980463,0.1408180054399185,0.17591176426299732,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
203,2,5,5,8,8,5,True,True,1.0,0,0,1.0,1.0,478.31994110008236,478.31771560013294,468.94267820345704,9.375037396675907,0.9999953472565992,0.9803999787360723,0.019600021263927656,0.15342305108001456,0.19056454752993945,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
204,2,4,5,6,6,4,True,True,1.0,0,0,1.0,1.0,547.7422003999818,547.7399050997337,538.3410727999872,9.398832299746573,0.999995809524542,0.982840701923963,0.01715929807603704,0.17607950268005954,0.2182228440238419,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
301,3,5,6,9,9,5,True,True,1.0,0,0,0.9,0.9888888888888889,1001.087253900012,1001.0848128998186,991.0594739996595,10.025338900159113,0.9999975616509112,0.98998552493158,0.010014475068419978,0.31827336491998287,0.3988383310358133,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
302,3,5,6,9,9,5,True,True,1.0,0,0,0.9,0.9888888888888889,958.6195409999928,958.6171363998437,948.5493147993693,10.067821600474417,0.9999974916011555,0.9894975572434633,0.010502442756536622,0.3051186682399362,0.3819188814341699,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
303,3,5,6,11,11,5,True,True,1.0,0,0,0.9,0.990909090909091,1022.7338811999653,1022.7313025001204,1012.6690443999832,10.062258100137115,0.9999974786208883,0.9901613864017466,0.009838613598253419,0.3233024544400163,0.407462343545881,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
304,3,4,6,7,7,4,True,True,1.0,0,0,0.8,0.9714285714285715,965.6927312999032,965.6902609001845,955.5130824997323,10.177178400452249,0.999997441836685,0.9894612394755173,0.010538760524482684,0.31115027175997384,0.3847368208765687,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
401,4,9,8,21,21,9,True,True,1.0,0,0,0.6,0.9238095238095239,5956.839184099925,5956.836333899875,5942.453111398732,14.383222501142882,0.9999995215247615,0.9975854259383812,0.0024145740616187696,1.9065667842800262,2.373241193545797,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
402,4,8,8,21,21,8,True,True,1.0,0,0,0.5,0.9428571428571428,5922.870081199915,5922.867235899903,5908.405818901258,14.46141699864529,0.9999995196078973,0.9975583756274341,0.0024416243725659107,1.8916438446400687,2.3597076473704752,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
403,4,7,7,20,20,7,True,True,1.0,0,0,0.8,0.97,2287.3524475999875,2287.3498368000146,2275.701476199669,11.648360600345768,0.9999988585930535,0.9949074862039285,0.005092513796071413,0.7319921608800534,0.911294478486038,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
404,4,8,8,21,21,8,True,True,1.0,0,0,0.6,0.9047619047619048,5722.53740999999,5722.534627999878,5708.155371901463,14.379256098414771,0.9999995138520008,0.9974872574771224,0.0025127425228775877,1.8235106042,2.27989389302786,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
201,2,5,5,9,9,5,True,True,1.0,0,0,N/A,N/A,0.017609600094147027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,1.0,1.0,0.5266666666666667,9,0.0,0.0014724300126545131,100,10,10,100,sa,N/A,N/A
202,2,6,5,11,11,6,True,True,1.0,0,0,N/A,N/A,0.016666999901644886,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.49,1.0,1.0,0.6954545454545454,11,0.0,0.0013724599964916706,100,10,10,100,sa,N/A,N/A
203,2,5,5,8,8,5,True,True,1.0,0,0,N/A,N/A,0.016673500067554414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.46,1.0,1.0,0.55375,8,0.0,0.0014229100313968956,100,10,10,100,sa,N/A,N/A
204,2,4,5,6,6,4,True,True,1.0,0,0,N/A,N/A,0.01624099991749972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.5,1.0,0.98,0.5102040816326531,6,0.0,0.001392460020724684,100,10,10,100,sa,N/A,N/A
301,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018965199938975275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,0.9,1.0,0.5877777777777777,8.9,0.3,0.0016298299888148904,100,10,10,100,sa,N/A,N/A
302,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018627600045874715,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,1.0,0.6655555555555556,9,0.0,0.001597149996086955,100,10,10,100,sa,N/A,N/A
303,3,5,6,11,11,5,True,True,1.0,0,0,N/A,N/A,0.020073599996976554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,1.0,0.6454545454545454,11,0.0,0.0017138399765826763,100,10,10,100,sa,N/A,N/A
304,3,4,6,7,7,4,True,True,1.0,0,0,N/A,N/A,0.02044769993517548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,1.0,1.0,0.7114285714285714,7,0.0,0.0016949400189332664,100,10,10,100,sa,N/A,N/A
401,4,9,8,21,21,9,True,True,1.0,0,0,N/A,N/A,0.024589399923570454,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,0.7,0.98,0.5699708454810496,20.4,1.2,0.0021187700098380447,100,10,10,100,sa,N/A,N/A
402,4,8,8,21,21,8,True,True,1.0,0,0,N/A,N/A,0.02359909994993359,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11,0.7,0.97,0.6057928325969563,20.4,0.916515138991168,0.002024040010292083,100,10,10,100,sa,N/A,N/A
403,4,7,7,20,20,7,True,True,1.0,0,0,N/A,N/A,0.021195500041358173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,1.0,0.7265,20,0.0,0.0018154600285924972,100,10,10,100,sa,N/A,N/A
404,4,8,8,21,21,8,True,True,1.0,0,0,N/A,N/A,0.022817800054326653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11,0.9,0.97,0.6323024054982818,20.8,0.6,0.0019456999958492815,100,10,10,100,sa,N/A,N/A
